date,year,time_window,sector,energy_type,value_trillion_btu
2018-02-01,2018,2008-2025,residential,geothermal,3.038
2018-02-01,2018,2008-2025,commercial,geothermal,1.511
2018-03-01,2018,2008-2025,commercial,geothermal,1.673
2018-03-01,2018,2008-2025,residential,geothermal,3.363
2018-03-01,2018,2008-2025,industrial,geothermal,0.357
2018-03-01,2018,2008-2025,electric power,geothermal,4.663
2018-04-01,2018,2008-2025,commercial,geothermal,1.619
2018-04-01,2018,2008-2025,residential,geothermal,3.255
2018-04-01,2018,2008-2025,industrial,geothermal,0.345
2018-04-01,2018,2008-2025,electric power,geothermal,4.053
2018-05-01,2018,2008-2025,commercial,geothermal,1.673
2018-05-01,2018,2008-2025,electric power,geothermal,4.718
2018-05-01,2018,2008-2025,residential,geothermal,3.363
2018-05-01,2018,2008-2025,industrial,geothermal,0.357
2018-06-01,2018,2008-2025,electric power,geothermal,4.435
2018-06-01,2018,2008-2025,industrial,geothermal,0.345
2018-06-01,2018,2008-2025,commercial,geothermal,1.619
2018-06-01,2018,2008-2025,residential,geothermal,3.255
2018-07-01,2018,2008-2025,residential,geothermal,3.363
2018-07-01,2018,2008-2025,commercial,geothermal,1.673
2018-07-01,2018,2008-2025,industrial,geothermal,0.357
2018-07-01,2018,2008-2025,electric power,geothermal,4.673
2018-08-01,2018,2008-2025,industrial,geothermal,0.357
2018-08-01,2018,2008-2025,commercial,geothermal,1.673
2018-08-01,2018,2008-2025,electric power,geothermal,4.664
2018-08-01,2018,2008-2025,residential,geothermal,3.363
2018-09-01,2018,2008-2025,industrial,geothermal,0.345
2018-09-01,2018,2008-2025,residential,geothermal,3.255
2018-09-01,2018,2008-2025,commercial,geothermal,1.619
2018-09-01,2018,2008-2025,electric power,geothermal,4.531
2018-10-01,2018,2008-2025,residential,geothermal,3.363
2018-10-01,2018,2008-2025,electric power,geothermal,4.344
2018-10-01,2018,2008-2025,industrial,geothermal,0.357
2018-10-01,2018,2008-2025,commercial,geothermal,1.673
2018-11-01,2018,2008-2025,residential,geothermal,3.255
2018-11-01,2018,2008-2025,industrial,geothermal,0.345
2018-11-01,2018,2008-2025,electric power,geothermal,4.541
2018-11-01,2018,2008-2025,commercial,geothermal,1.619
2018-12-01,2018,2008-2025,electric power,geothermal,4.82
2018-12-01,2018,2008-2025,industrial,geothermal,0.357
2018-12-01,2018,2008-2025,residential,geothermal,3.363
2018-12-01,2018,2008-2025,commercial,geothermal,1.787
2019-01-01,2019,2008-2025,residential,geothermal,3.363
2019-01-01,2019,2008-2025,electric power,geothermal,4.599
2019-01-01,2019,2008-2025,industrial,geothermal,0.357
2019-01-01,2019,2008-2025,commercial,geothermal,1.817
2019-02-01,2019,2008-2025,residential,geothermal,3.038
2019-02-01,2019,2008-2025,electric power,geothermal,4.272
2019-02-01,2019,2008-2025,commercial,geothermal,1.65
2019-02-01,2019,2008-2025,industrial,geothermal,0.322
2019-03-01,2019,2008-2025,industrial,geothermal,0.357
2019-03-01,2019,2008-2025,residential,geothermal,3.363
2019-03-01,2019,2008-2025,electric power,geothermal,4.703
2019-03-01,2019,2008-2025,commercial,geothermal,1.824
2019-04-01,2019,2008-2025,residential,geothermal,3.255
2019-04-01,2019,2008-2025,industrial,geothermal,0.345
2019-04-01,2019,2008-2025,commercial,geothermal,1.711
2019-04-01,2019,2008-2025,electric power,geothermal,4.187
2019-05-01,2019,2008-2025,commercial,geothermal,1.801
2019-05-01,2019,2008-2025,residential,geothermal,3.363
2019-05-01,2019,2008-2025,electric power,geothermal,4.451
2019-05-01,2019,2008-2025,industrial,geothermal,0.357
2019-06-01,2019,2008-2025,electric power,geothermal,4.416
2019-06-01,2019,2008-2025,commercial,geothermal,1.735
2019-06-01,2019,2008-2025,industrial,geothermal,0.345
2019-06-01,2019,2008-2025,residential,geothermal,3.255
2019-07-01,2019,2008-2025,commercial,geothermal,1.787
2019-07-01,2019,2008-2025,residential,geothermal,3.363
2019-07-01,2019,2008-2025,electric power,geothermal,4.579
2019-07-01,2019,2008-2025,industrial,geothermal,0.357
2019-08-01,2019,2008-2025,industrial,geothermal,0.357
2019-08-01,2019,2008-2025,electric power,geothermal,4.649
2019-08-01,2019,2008-2025,commercial,geothermal,1.778
2019-08-01,2019,2008-2025,residential,geothermal,3.363
2019-09-01,2019,2008-2025,residential,geothermal,3.255
2019-09-01,2019,2008-2025,electric power,geothermal,4.566
2019-09-01,2019,2008-2025,industrial,geothermal,0.345
2019-09-01,2019,2008-2025,commercial,geothermal,1.72
2019-10-01,2019,2008-2025,electric power,geothermal,3.763
2019-10-01,2019,2008-2025,industrial,geothermal,0.357
2019-10-01,2019,2008-2025,residential,geothermal,3.363
2019-10-01,2019,2008-2025,commercial,geothermal,1.803
2019-11-01,2019,2008-2025,electric power,geothermal,3.212
2019-11-01,2019,2008-2025,commercial,geothermal,1.763
2019-11-01,2019,2008-2025,residential,geothermal,3.255
2019-11-01,2019,2008-2025,industrial,geothermal,0.345
2019-12-01,2019,2008-2025,commercial,geothermal,1.819
2019-12-01,2019,2008-2025,electric power,geothermal,3.89
2019-12-01,2019,2008-2025,industrial,geothermal,0.357
2019-12-01,2019,2008-2025,residential,geothermal,3.363
2020-01-01,2020,2008-2025,electric power,geothermal,3.795
2020-01-01,2020,2008-2025,residential,geothermal,3.354
2020-01-01,2020,2008-2025,industrial,geothermal,0.356
2020-01-01,2020,2008-2025,commercial,geothermal,1.789
2020-02-01,2020,2008-2025,industrial,geothermal,0.333
2020-02-01,2020,2008-2025,residential,geothermal,3.138
2020-02-01,2020,2008-2025,commercial,geothermal,1.701
2020-02-01,2020,2008-2025,electric power,geothermal,4.057
2020-03-01,2020,2008-2025,electric power,geothermal,4.852
2020-03-01,2020,2008-2025,residential,geothermal,3.354
2020-03-01,2020,2008-2025,commercial,geothermal,1.816
2020-03-01,2020,2008-2025,industrial,geothermal,0.356
2020-04-01,2020,2008-2025,industrial,geothermal,0.344
2020-04-01,2020,2008-2025,residential,geothermal,3.246
2020-04-01,2020,2008-2025,commercial,geothermal,1.749
2020-04-01,2020,2008-2025,electric power,geothermal,4.57
2020-05-01,2020,2008-2025,industrial,geothermal,0.356
2020-05-01,2020,2008-2025,commercial,geothermal,1.801
2020-05-01,2020,2008-2025,residential,geothermal,3.354
2020-05-01,2020,2008-2025,electric power,geothermal,4.516
2020-06-01,2020,2008-2025,residential,geothermal,3.246
2020-06-01,2020,2008-2025,industrial,geothermal,0.344
2020-06-01,2020,2008-2025,commercial,geothermal,1.73
2020-06-01,2020,2008-2025,electric power,geothermal,4.233
2020-07-01,2020,2008-2025,electric power,geothermal,4.439
2020-07-01,2020,2008-2025,commercial,geothermal,1.772
2020-07-01,2020,2008-2025,industrial,geothermal,0.356
2020-07-01,2020,2008-2025,residential,geothermal,3.354
2020-08-01,2020,2008-2025,electric power,geothermal,4.411
2020-08-01,2020,2008-2025,commercial,geothermal,1.772
2020-08-01,2020,2008-2025,residential,geothermal,3.354
2020-08-01,2020,2008-2025,industrial,geothermal,0.356
2020-09-01,2020,2008-2025,commercial,geothermal,1.73
2020-09-01,2020,2008-2025,electric power,geothermal,4.28
2020-09-01,2020,2008-2025,industrial,geothermal,0.344
2020-09-01,2020,2008-2025,residential,geothermal,3.246
2020-10-01,2020,2008-2025,commercial,geothermal,1.8
2020-10-01,2020,2008-2025,electric power,geothermal,4.262
2020-10-01,2020,2008-2025,industrial,geothermal,0.356
2020-10-01,2020,2008-2025,residential,geothermal,3.354
2020-11-01,2020,2008-2025,residential,geothermal,3.246
2020-11-01,2020,2008-2025,electric power,geothermal,4.633
2020-11-01,2020,2008-2025,commercial,geothermal,1.754
2020-11-01,2020,2008-2025,industrial,geothermal,0.344
2020-12-01,2020,2008-2025,industrial,geothermal,0.356
2020-12-01,2020,2008-2025,electric power,geothermal,4.636
2020-12-01,2020,2008-2025,commercial,geothermal,1.819
2020-12-01,2020,2008-2025,residential,geothermal,3.354
2021-01-01,2021,2008-2025,commercial,geothermal,1.823
2021-01-01,2021,2008-2025,residential,geothermal,3.363
2021-01-01,2021,2008-2025,industrial,geothermal,0.357
2021-01-01,2021,2008-2025,electric power,geothermal,4.445
2021-02-01,2021,2008-2025,electric power,geothermal,4.258
2021-02-01,2021,2008-2025,industrial,geothermal,0.322
2021-02-01,2021,2008-2025,commercial,geothermal,1.646
2021-02-01,2021,2008-2025,residential,geothermal,3.038
2021-03-01,2021,2008-2025,commercial,geothermal,1.732
2021-03-01,2021,2008-2025,electric power,geothermal,4.179
2021-03-01,2021,2008-2025,industrial,geothermal,0.357
2021-03-01,2021,2008-2025,residential,geothermal,3.363
2021-04-01,2021,2008-2025,commercial,geothermal,1.746
2021-04-01,2021,2008-2025,electric power,geothermal,4.267
2021-04-01,2021,2008-2025,residential,geothermal,3.255
2021-04-01,2021,2008-2025,industrial,geothermal,0.345
2021-05-01,2021,2008-2025,industrial,geothermal,0.357
2021-05-01,2021,2008-2025,residential,geothermal,3.363
2021-05-01,2021,2008-2025,electric power,geothermal,4.379
2021-05-01,2021,2008-2025,commercial,geothermal,1.847
2021-06-01,2021,2008-2025,electric power,geothermal,4.221
2021-06-01,2021,2008-2025,industrial,geothermal,0.345
2021-06-01,2021,2008-2025,residential,geothermal,3.255
2021-06-01,2021,2008-2025,commercial,geothermal,1.757
2021-07-01,2021,2008-2025,commercial,geothermal,1.807
2021-07-01,2021,2008-2025,residential,geothermal,3.363
2021-07-01,2021,2008-2025,industrial,geothermal,0.357
2021-07-01,2021,2008-2025,electric power,geothermal,4.474
2021-08-01,2021,2008-2025,commercial,geothermal,1.815
2021-08-01,2021,2008-2025,residential,geothermal,3.363
2021-08-01,2021,2008-2025,industrial,geothermal,0.357
2021-08-01,2021,2008-2025,electric power,geothermal,4.42
2021-09-01,2021,2008-2025,industrial,geothermal,0.345
2021-09-01,2021,2008-2025,commercial,geothermal,1.765
2021-09-01,2021,2008-2025,electric power,geothermal,4.437
2021-09-01,2021,2008-2025,residential,geothermal,3.255
2021-10-01,2021,2008-2025,residential,geothermal,3.363
2021-10-01,2021,2008-2025,industrial,geothermal,0.357
2021-10-01,2021,2008-2025,commercial,geothermal,1.838
2021-10-01,2021,2008-2025,electric power,geothermal,4.335
2021-11-01,2021,2008-2025,industrial,geothermal,0.345
2021-11-01,2021,2008-2025,residential,geothermal,3.255
2021-11-01,2021,2008-2025,commercial,geothermal,1.769
2021-11-01,2021,2008-2025,electric power,geothermal,4.509
2021-12-01,2021,2008-2025,commercial,geothermal,1.867
2021-12-01,2021,2008-2025,residential,geothermal,3.363
2021-12-01,2021,2008-2025,electric power,geothermal,4.871
2021-12-01,2021,2008-2025,industrial,geothermal,0.357
2022-01-01,2022,2008-2025,industrial,geothermal,0.357
2022-01-01,2022,2008-2025,residential,geothermal,3.363
2022-01-01,2022,2008-2025,commercial,geothermal,1.673
2022-01-01,2022,2008-2025,electric power,geothermal,5.016
2022-02-01,2022,2008-2025,residential,geothermal,3.038
2022-02-01,2022,2008-2025,commercial,geothermal,1.511
2022-02-01,2022,2008-2025,electric power,geothermal,4.241
2022-02-01,2022,2008-2025,industrial,geothermal,0.322
2022-03-01,2022,2008-2025,residential,geothermal,3.363
2022-03-01,2022,2008-2025,commercial,geothermal,1.673
2022-03-01,2022,2008-2025,industrial,geothermal,0.357
2022-03-01,2022,2008-2025,electric power,geothermal,4.389
2022-04-01,2022,2008-2025,industrial,geothermal,0.345
2022-04-01,2022,2008-2025,commercial,geothermal,1.619
2022-04-01,2022,2008-2025,electric power,geothermal,4.374
2022-04-01,2022,2008-2025,residential,geothermal,3.255
2022-05-01,2022,2008-2025,residential,geothermal,3.363
2022-05-01,2022,2008-2025,commercial,geothermal,1.673
2022-05-01,2022,2008-2025,industrial,geothermal,0.357
2022-05-01,2022,2008-2025,electric power,geothermal,4.528
2022-06-01,2022,2008-2025,commercial,geothermal,1.619
2022-06-01,2022,2008-2025,residential,geothermal,3.255
2022-06-01,2022,2008-2025,electric power,geothermal,4.355
2022-06-01,2022,2008-2025,industrial,geothermal,0.345
2022-07-01,2022,2008-2025,residential,geothermal,3.363
2022-07-01,2022,2008-2025,industrial,geothermal,0.357
2022-07-01,2022,2008-2025,commercial,geothermal,1.673
2022-07-01,2022,2008-2025,electric power,geothermal,4.577
2022-08-01,2022,2008-2025,commercial,geothermal,1.673
2022-08-01,2022,2008-2025,industrial,geothermal,0.357
2022-08-01,2022,2008-2025,electric power,geothermal,4.62
2022-08-01,2022,2008-2025,residential,geothermal,3.363
2022-09-01,2022,2008-2025,industrial,geothermal,0.345
2022-09-01,2022,2008-2025,residential,geothermal,3.255
2022-09-01,2022,2008-2025,electric power,geothermal,4.536
2022-09-01,2022,2008-2025,commercial,geothermal,1.619
2022-10-01,2022,2008-2025,commercial,geothermal,1.673
2022-10-01,2022,2008-2025,residential,geothermal,3.363
2022-10-01,2022,2008-2025,industrial,geothermal,0.357
2022-10-01,2022,2008-2025,electric power,geothermal,4.43
2022-11-01,2022,2008-2025,commercial,geothermal,1.619
2022-11-01,2022,2008-2025,residential,geothermal,3.255
2022-11-01,2022,2008-2025,industrial,geothermal,0.345
2022-11-01,2022,2008-2025,electric power,geothermal,4.766
2022-12-01,2022,2008-2025,commercial,geothermal,1.673
2022-12-01,2022,2008-2025,industrial,geothermal,0.357
2022-12-01,2022,2008-2025,electric power,geothermal,5.057
2022-12-01,2022,2008-2025,residential,geothermal,3.363
2023-01-01,2023,2008-2025,electric power,geothermal,4.845
2023-01-01,2023,2008-2025,industrial,geothermal,0.357
2023-01-01,2023,2008-2025,commercial,geothermal,1.673
2023-01-01,2023,2008-2025,residential,geothermal,3.363
2023-02-01,2023,2008-2025,industrial,geothermal,0.322
2023-02-01,2023,2008-2025,electric power,geothermal,4.441
2023-02-01,2023,2008-2025,residential,geothermal,3.038
2023-02-01,2023,2008-2025,commercial,geothermal,1.511
2023-03-01,2023,2008-2025,residential,geothermal,3.363
2023-03-01,2023,2008-2025,industrial,geothermal,0.357
2023-03-01,2023,2008-2025,commercial,geothermal,1.673
2023-03-01,2023,2008-2025,electric power,geothermal,4.92
2023-04-01,2023,2008-2025,industrial,geothermal,0.345
2023-04-01,2023,2008-2025,electric power,geothermal,4.625
2023-04-01,2023,2008-2025,commercial,geothermal,1.619
2023-04-01,2023,2008-2025,residential,geothermal,3.255
2023-05-01,2023,2008-2025,electric power,geothermal,4.59
2023-05-01,2023,2008-2025,commercial,geothermal,1.673
2023-05-01,2023,2008-2025,residential,geothermal,3.363
2023-05-01,2023,2008-2025,industrial,geothermal,0.357
2023-06-01,2023,2008-2025,electric power,geothermal,4.413
2023-06-01,2023,2008-2025,industrial,geothermal,0.345
2023-06-01,2023,2008-2025,residential,geothermal,3.255
2023-06-01,2023,2008-2025,commercial,geothermal,1.619
2023-07-01,2023,2008-2025,industrial,geothermal,0.357
2023-07-01,2023,2008-2025,commercial,geothermal,1.673
2023-07-01,2023,2008-2025,residential,geothermal,3.363
2023-07-01,2023,2008-2025,electric power,geothermal,4.422
2023-08-01,2023,2008-2025,commercial,geothermal,1.673
2023-08-01,2023,2008-2025,residential,geothermal,3.363
2023-08-01,2023,2008-2025,electric power,geothermal,4.323
2023-08-01,2023,2008-2025,industrial,geothermal,0.357
2023-09-01,2023,2008-2025,industrial,geothermal,0.345
2023-09-01,2023,2008-2025,residential,geothermal,3.255
2023-09-01,2023,2008-2025,commercial,geothermal,1.619
2023-09-01,2023,2008-2025,electric power,geothermal,4.485
2023-10-01,2023,2008-2025,electric power,geothermal,4.845
2023-10-01,2023,2008-2025,residential,geothermal,3.363
2023-10-01,2023,2008-2025,industrial,geothermal,0.357
2023-10-01,2023,2008-2025,commercial,geothermal,1.673
2023-11-01,2023,2008-2025,industrial,geothermal,0.345
2023-11-01,2023,2008-2025,residential,geothermal,3.255
2023-11-01,2023,2008-2025,electric power,geothermal,4.912
2023-11-01,2023,2008-2025,commercial,geothermal,1.619
2023-12-01,2023,2008-2025,residential,geothermal,3.363
2023-12-01,2023,2008-2025,electric power,geothermal,5.025
2023-12-01,2023,2008-2025,industrial,geothermal,0.357
2023-12-01,2023,2008-2025,commercial,geothermal,1.673
2024-01-01,2024,2008-2025,electric power,geothermal,4.773
2024-01-01,2024,2008-2025,industrial,geothermal,0.356
2024-01-01,2024,2008-2025,residential,geothermal,3.354
2024-01-01,2024,2008-2025,commercial,geothermal,1.669
2024-02-01,2024,2008-2025,residential,geothermal,3.138
2024-02-01,2024,2008-2025,commercial,geothermal,1.561
2024-02-01,2024,2008-2025,industrial,geothermal,0.333
2024-02-01,2024,2008-2025,electric power,geothermal,4.445
2024-03-01,2024,2008-2025,residential,geothermal,3.354
2024-03-01,2024,2008-2025,electric power,geothermal,4.639
2024-03-01,2024,2008-2025,industrial,geothermal,0.356
2024-03-01,2024,2008-2025,commercial,geothermal,1.669
2024-04-01,2024,2008-2025,residential,geothermal,3.246
2024-04-01,2024,2008-2025,commercial,geothermal,1.615
2024-04-01,2024,2008-2025,electric power,geothermal,4.366
2024-04-01,2024,2008-2025,industrial,geothermal,0.344
2024-05-01,2024,2008-2025,residential,geothermal,3.354
2024-05-01,2024,2008-2025,industrial,geothermal,0.356
2024-05-01,2024,2008-2025,electric power,geothermal,4.252
2024-05-01,2024,2008-2025,commercial,geothermal,1.669
2024-06-01,2024,2008-2025,commercial,geothermal,1.615
2024-06-01,2024,2008-2025,industrial,geothermal,0.344
2024-06-01,2024,2008-2025,residential,geothermal,3.246
2024-06-01,2024,2008-2025,electric power,geothermal,4.101
2024-07-01,2024,2008-2025,electric power,geothermal,4.154
2024-07-01,2024,2008-2025,residential,geothermal,3.354
2024-07-01,2024,2008-2025,industrial,geothermal,0.356
2024-07-01,2024,2008-2025,commercial,geothermal,1.669
2024-08-01,2024,2008-2025,electric power,geothermal,4.187
2024-08-01,2024,2008-2025,residential,geothermal,3.354
2024-08-01,2024,2008-2025,industrial,geothermal,0.356
2024-08-01,2024,2008-2025,commercial,geothermal,1.669
2024-09-01,2024,2008-2025,commercial,geothermal,1.615
